Domain Code;Domain;Area Code (M49);Area;Element Code;Element;Item Code (CPC);Item;Year Code;Year;Unit;Value;Flag;Flag Description;Note
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1234;Tomatoes;2016;2016;ha;74300;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1234;Tomatoes;2016;2016;kg/ha;30009.3;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1234;Tomatoes;2016;2016;t;2229690;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1234;Tomatoes;2017;2017;ha;74400;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1234;Tomatoes;2017;2017;kg/ha;30476.6;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1234;Tomatoes;2017;2017;t;2267460;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1234;Tomatoes;2018;2018;ha;73100;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1234;Tomatoes;2018;2018;kg/ha;31793;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1234;Tomatoes;2018;2018;t;2324070;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1234;Tomatoes;2019;2019;ha;72900;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1234;Tomatoes;2019;2019;kg/ha;30513.6;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1234;Tomatoes;2019;2019;t;2224440;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1234;Tomatoes;2020;2020;ha;74900;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1234;Tomatoes;2020;2020;kg/ha;30044.1;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1234;Tomatoes;2020;2020;t;2250300;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1234;Tomatoes;2021;2021;ha;75800;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1234;Tomatoes;2021;2021;kg/ha;32254.4;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1234;Tomatoes;2021;2021;t;2444880;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1234;Tomatoes;2022;2022;ha;51500;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1234;Tomatoes;2022;2022;kg/ha;24416.9;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1234;Tomatoes;2022;2022;t;1257470;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1191;Triticale;2017;2017;ha;16200;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1191;Triticale;2017;2017;kg/ha;314.8;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1191;Triticale;2017;2017;t;5100;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1191;Triticale;2018;2018;ha;15700;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1191;Triticale;2018;2018;kg/ha;299.4;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1191;Triticale;2018;2018;t;4700;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1191;Triticale;2019;2019;ha;12900;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1191;Triticale;2019;2019;kg/ha;328.8;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1191;Triticale;2019;2019;t;4242;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1191;Triticale;2020;2020;ha;10000;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1191;Triticale;2020;2020;kg/ha;349.3;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1191;Triticale;2020;2020;t;3493;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1191;Triticale;2021;2021;ha;9200;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1191;Triticale;2021;2021;kg/ha;3508.7;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1191;Triticale;2021;2021;t;32280;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1191;Triticale;2022;2022;ha;7700;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1191;Triticale;2022;2022;kg/ha;3523.4;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1191;Triticale;2022;2022;t;27130;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01929.02;True hemp, raw or retted;2014;2014;ha;1522;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01929.02;True hemp, raw or retted;2014;2014;kg/ha;486;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01929.02;True hemp, raw or retted;2014;2014;t;739.54;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01929.02;True hemp, raw or retted;2015;2015;ha;1370;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01929.02;True hemp, raw or retted;2015;2015;kg/ha;509.2;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01929.02;True hemp, raw or retted;2015;2015;t;697.52;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01929.02;True hemp, raw or retted;2016;2016;ha;1481;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01929.02;True hemp, raw or retted;2016;2016;kg/ha;494.6;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01929.02;True hemp, raw or retted;2016;2016;t;732.52;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01929.02;True hemp, raw or retted;2017;2017;ha;1458;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01929.02;True hemp, raw or retted;2017;2017;kg/ha;496.2;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01929.02;True hemp, raw or retted;2017;2017;t;723.19;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01929.02;True hemp, raw or retted;2018;2018;ha;1463;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01929.02;True hemp, raw or retted;2018;2018;kg/ha;484.1;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01929.02;True hemp, raw or retted;2018;2018;t;708.15;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01929.02;True hemp, raw or retted;2019;2019;ha;1469;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01929.02;True hemp, raw or retted;2019;2019;kg/ha;483.4;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01929.02;True hemp, raw or retted;2019;2019;t;710.24;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01929.02;True hemp, raw or retted;2020;2020;ha;1463;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01929.02;True hemp, raw or retted;2020;2020;kg/ha;506.8;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01929.02;True hemp, raw or retted;2020;2020;t;741.59;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01929.02;True hemp, raw or retted;2021;2021;ha;1465;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01929.02;True hemp, raw or retted;2021;2021;kg/ha;506.9;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01929.02;True hemp, raw or retted;2021;2021;t;742.65;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01929.02;True hemp, raw or retted;2022;2022;ha;1466;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01929.02;True hemp, raw or retted;2022;2022;kg/ha;507.4;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01929.02;True hemp, raw or retted;2022;2022;t;743.71;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5112;Stocks;2152;Turkeys;2014;2014;1000 An;1981;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5112;Stocks;2152;Turkeys;2015;2015;1000 An;2115;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5112;Stocks;2152;Turkeys;2016;2016;1000 An;1825;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5112;Stocks;2152;Turkeys;2017;2017;1000 An;1575;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5112;Stocks;2152;Turkeys;2018;2018;1000 An;1951;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5112;Stocks;2152;Turkeys;2019;2019;1000 An;1707;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5112;Stocks;2152;Turkeys;2020;2020;1000 An;1939;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5112;Stocks;2152;Turkeys;2021;2021;1000 An;1569;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5112;Stocks;2152;Turkeys;2022;2022;1000 An;1511;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1970;Unmanufactured tobacco;2014;2014;ha;100;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1970;Unmanufactured tobacco;2014;2014;kg/ha;500;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1970;Unmanufactured tobacco;2014;2014;t;50;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1970;Unmanufactured tobacco;2015;2015;ha;200;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1970;Unmanufactured tobacco;2015;2015;kg/ha;1450;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1970;Unmanufactured tobacco;2015;2015;t;290;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1970;Unmanufactured tobacco;2016;2016;ha;400;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1970;Unmanufactured tobacco;2016;2016;kg/ha;2350;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1970;Unmanufactured tobacco;2016;2016;t;940;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1970;Unmanufactured tobacco;2017;2017;ha;500;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1970;Unmanufactured tobacco;2017;2017;kg/ha;2860;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1970;Unmanufactured tobacco;2017;2017;t;1430;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1970;Unmanufactured tobacco;2018;2018;ha;500;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1970;Unmanufactured tobacco;2018;2018;kg/ha;2580;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1970;Unmanufactured tobacco;2018;2018;t;1290;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1970;Unmanufactured tobacco;2019;2019;ha;700;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1970;Unmanufactured tobacco;2019;2019;kg/ha;2414.3;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1970;Unmanufactured tobacco;2019;2019;t;1690;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1970;Unmanufactured tobacco;2020;2020;ha;700;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1970;Unmanufactured tobacco;2020;2020;kg/ha;2785.7;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1970;Unmanufactured tobacco;2020;2020;t;1950;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1970;Unmanufactured tobacco;2021;2021;ha;1000;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1970;Unmanufactured tobacco;2021;2021;kg/ha;2290;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1970;Unmanufactured tobacco;2021;2021;t;2290;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1970;Unmanufactured tobacco;2022;2022;ha;700;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1970;Unmanufactured tobacco;2022;2022;kg/ha;2257.1;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1970;Unmanufactured tobacco;2022;2022;t;1580;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01709.01;Vetches;2014;2014;ha;11500;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01709.01;Vetches;2014;2014;kg/ha;2182.6;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01709.01;Vetches;2014;2014;t;25100;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01709.01;Vetches;2015;2015;ha;13300;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01709.01;Vetches;2015;2015;kg/ha;1871.4;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01709.01;Vetches;2015;2015;t;24890;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01709.01;Vetches;2016;2016;ha;12300;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01709.01;Vetches;2016;2016;kg/ha;1931.7;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01709.01;Vetches;2016;2016;t;23760;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01709.01;Vetches;2017;2017;ha;5700;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01709.01;Vetches;2017;2017;kg/ha;1886;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01709.01;Vetches;2017;2017;t;10750;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01709.01;Vetches;2018;2018;ha;4100;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01709.01;Vetches;2018;2018;kg/ha;1814.6;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01709.01;Vetches;2018;2018;t;7440;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01709.01;Vetches;2019;2019;ha;3100;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01709.01;Vetches;2019;2019;kg/ha;1964.5;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01709.01;Vetches;2019;2019;t;6090;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01709.01;Vetches;2020;2020;ha;2900;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01709.01;Vetches;2020;2020;kg/ha;2369;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01709.01;Vetches;2020;2020;t;6870;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01709.01;Vetches;2021;2021;ha;2500;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01709.01;Vetches;2021;2021;kg/ha;2068;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01709.01;Vetches;2021;2021;t;5170;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01709.01;Vetches;2022;2022;ha;1500;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01709.01;Vetches;2022;2022;kg/ha;1933.3;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01709.01;Vetches;2022;2022;t;2900;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1376;Walnuts, in shell;2014;2014;ha;13200;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1376;Walnuts, in shell;2014;2014;kg/ha;7783.3;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1376;Walnuts, in shell;2014;2014;t;102740;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1376;Walnuts, in shell;2015;2015;ha;13500;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1376;Walnuts, in shell;2015;2015;kg/ha;8524.4;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1376;Walnuts, in shell;2015;2015;t;115080;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1376;Walnuts, in shell;2016;2016;ha;13200;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1376;Walnuts, in shell;2016;2016;kg/ha;8181.1;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1376;Walnuts, in shell;2016;2016;t;107990;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1376;Walnuts, in shell;2017;2017;ha;13500;A;Official figure;
